cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
1449000,audi,a6,2014,155000,седан,чёрный,2.8,204,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
530000,audi,a4,2006,220000,седан,серый,1.8,163,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
915000,audi,q7,2007,326000,внедорожник 5 дв.,чёрный,3.6,280,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
140000,audi,a6,1997,250000,седан,чёрный,1.8,150,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
750000,audi,a8,2007,270000,седан,серебристый,4.2,350,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2300000,audi,q3,2016,26500,внедорожник 5 дв.,белый,2.0,180,Бензин,роботизированная,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3100000,audi,a4_allroad,2017,58000,универсал 5 дв.,чёрный,2.0,249,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
3290000,audi,a3,2021,11,хэтчбек 5 дв.,белый,1.4,150,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1848000,audi,a8,2011,174589,седан,чёрный,3.0,250,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1580000,audi,a5,2014,126000,лифтбек,серый,2.0,225,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1370000,audi,a3,2015,75173,седан,белый,1.4,125,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
4100000,audi,q3_sportback,2020,3900,внедорожник 5 дв.,чёрный,2.0,180,Бензин,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
65000,audi,80,1991,400000,седан,синий,1.8,90,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1819000,audi,a7,2012,152078,лифтбек,чёрный,3.0,245,Дизель,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1030000,audi,a3,2015,122000,седан,белый,1.4,125,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
3550000,audi,allroad,2014,76000,универсал 5 дв.,белый,3.0,333,Бензин,роботизированная,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1375000,audi,a6,2014,95000,седан,чёрный,2.0,180,Бензин,вариатор,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2100000,audi,rs6,2009,97000,седан,чёрный,5.0,580,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1350000,audi,a8,2012,148500,седан,чёрный,3.0,290,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2200000,audi,allroad,2013,252000,универсал 5 дв.,белый,3.0,310,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1540000,audi,q3,2014,95000,внедорожник 5 дв.,белый,2.0,170,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
8250000,audi,e_tron,2021,4000,внедорожник 5 дв.,синий,408 л.с. ,300кВт,Электро,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1509000,audi,q3,2011,47456,внедорожник 5 дв.,серый,2.0,211,Бензин,роботизированная,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1730000,audi,q5,2012,107000,внедорожник 5 дв.,синий,3.0,272,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
6500000,audi,rs5,2018,46000,купе,зелёный,2.9,450,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
920000,audi,q7,2007,260000,внедорожник 5 дв.,синий,3.6,280,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
280000,audi,a6,1999,400000,седан,чёрный,1.8,150,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1600000,audi,a7,2010,91000,лифтбек,белый,2.8,204,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
999999,audi,a4,2011,189600,седан,серый,2.0,211,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
3399000,audi,a5,2017,37915,купе,белый,2.0,249,Бензин,роботизированная,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1370000,audi,q5,2010,150000,внедорожник 5 дв.,синий,2.0,211,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1727000,audi,q3,2015,163333,внедорожник 5 дв.,белый,2.0,180,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1299000,audi,q7,2008,188170,внедорожник 5 дв.,чёрный,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1508000,audi,q5,2012,128016,внедорожник 5 дв.,коричневый,2.0,225,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2240000,audi,q5,2012,37000,внедорожник 5 дв.,красный,2.0,225,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1819000,audi,a7,2012,152078,лифтбек,чёрный,3.0,245,Дизель,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
