cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
949000,volvo,xc90,2010,259097,внедорожник 5 дв.,чёрный,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1290000,volvo,xc60,2010,106000,внедорожник 5 дв.,золотистый,2.4,205,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
450000,volvo,s80,2006,240000,седан,чёрный,2.5,200,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2295000,volvo,xc60,2015,61614,внедорожник 5 дв.,голубой,2.4,190,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
4399000,volvo,xc90,2018,74500,внедорожник 5 дв.,коричневый,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
4180952,volvo,s90,2020,53231,седан,чёрный,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1230000,volvo,s60,2013,135287,седан,красный,2.5,249,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
890000,volvo,xc70,2008,210000,универсал 5 дв.,чёрный,2.4,185,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1129000,volvo,s60,2012,171000,седан,синий,2.5,249,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3810000,volvo,xc90,2016,99071,внедорожник 5 дв.,синий,2.0,225,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
845000,volvo,s60,2012,177000,седан,белый,1.6,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2729000,volvo,xc90,2017,191204,внедорожник 5 дв.,чёрный,2.0,249,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
849000,volvo,s60,2011,207383,седан,белый,1.6,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1295000,volvo,xc90,2010,229000,внедорожник 5 дв.,чёрный,2.4,185,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2942000,volvo,v90_cross_country,2017,107886,универсал 5 дв.,серый,2.0,249,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1847561,volvo,xc60,2014,87130,внедорожник 5 дв.,чёрный,2.4,181,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1749000,volvo,xc60,2014,157000,внедорожник 5 дв.,красный,2.4,181,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1239000,volvo,v40,2014,145000,хэтчбек 5 дв.,белый,1.6,115,Дизель,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1895000,volvo,v60_cross_country,2016,101000,универсал 5 дв.,белый,2.4,190,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
170000,volvo,s80,1999,401000,седан,зелёный,2.4,170,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
3098000,volvo,s90,2020,38852,седан,синий,2.0,190,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
6696794,volvo,xc90,2020,22135,внедорожник 5 дв.,белый,2.0,320,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1500000,volvo,v70,2015,146848,универсал 5 дв.,чёрный,2.0,245,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
6696794,volvo,xc90,2020,28830,внедорожник 5 дв.,чёрный,2.0,320,Гибрид,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
6320899,volvo,xc90,2020,37550,внедорожник 5 дв.,серый,2.0,320,Гибрид,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2850000,volvo,xc40,2019,19500,внедорожник 5 дв.,серый,2.0,190,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
575000,volvo,s60,2005,200000,седан,зелёный,2.4,140,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
649000,volvo,xc90,2005,183000,внедорожник 5 дв.,золотистый,2.9,272,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
520000,volvo,xc90,2005,225000,внедорожник 5 дв.,чёрный,4.4,315,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1150000,volvo,xc70,2008,174000,универсал 5 дв.,чёрный,2.4,185,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
3080000,volvo,xc90,2016,77687,внедорожник 5 дв.,белый,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
945000,volvo,xc60,2010,129142,внедорожник 5 дв.,серый,2.0,163,Дизель,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2649000,volvo,s90,2017,126723,седан,чёрный,2.0,249,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
745000,volvo,s80,2011,150380,седан,чёрный,2.5,231,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1195000,volvo,xc90,2010,125661,внедорожник 5 дв.,чёрный,2.4,185,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
350000,volvo,740,1991,109000,седан,синий,2.3,151,Бензин,механическая,задний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1145000,volvo,xc60,2012,137000,внедорожник 5 дв.,коричневый,2.4,163,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
875000,volvo,s60,2012,127000,седан,коричневый,1.6,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3029000,volvo,xc90,2015,101468,внедорожник 5 дв.,белый,2.0,225,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2150000,volvo,xc60,2013,161025,внедорожник 5 дв.,белый,2.4,163,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1120000,volvo,s60,2012,85000,седан,белый,1.6,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
999999,volvo,s40,2012,44000,седан,белый,2.0,145,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1100000,volvo,xc60,2010,175330,внедорожник 5 дв.,белый,2.0,203,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1690000,volvo,xc90,2014,217123,внедорожник 5 дв.,серый,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3350000,volvo,xc90,2016,72608,внедорожник 5 дв.,чёрный,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
585000,volvo,xc90,2005,168000,внедорожник 5 дв.,серый,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
990000,volvo,xc90,2007,179777,внедорожник 5 дв.,синий,2.4,185,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
849000,volvo,s80,2010,285419,седан,коричневый,2.5,231,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1905000,volvo,xc60,2016,132041,внедорожник 5 дв.,чёрный,2.0,150,Дизель,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3699000,volvo,xc90,2017,87124,внедорожник 5 дв.,белый,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1955000,volvo,xc60,2015,130000,внедорожник 5 дв.,коричневый,2.4,181,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1319000,volvo,xc90,2011,148433,внедорожник 5 дв.,серый,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1430000,volvo,xc60,2013,199184,внедорожник 5 дв.,бежевый,2.4,163,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3699000,volvo,xc90,2016,128056,внедорожник 5 дв.,белый,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Дубликат,Растаможен
1250000,volvo,xc70,2010,207000,универсал 5 дв.,серый,2.4,175,Дизель,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
850000,volvo,s80,2008,203430,седан,чёрный,2.5,200,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
837000,volvo,v50,2012,115327,универсал 5 дв.,белый,2.0,145,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1919000,volvo,xc60,2014,165000,внедорожник 5 дв.,белый,2.4,181,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3876000,volvo,s60,2020,7750,седан,чёрный,2.0,250,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1589000,volvo,v40,2017,98000,хэтчбек 5 дв.,чёрный,1.5,152,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3440000,volvo,xc90,2017,114000,внедорожник 5 дв.,серебристый,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3049000,volvo,xc90,2015,108463,внедорожник 5 дв.,коричневый,2.0,225,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3840000,volvo,xc60,2019,57872,внедорожник 5 дв.,синий,2.0,190,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3340000,volvo,xc90,2018,137302,внедорожник 5 дв.,голубой,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1920000,volvo,xc60,2017,66792,внедорожник 5 дв.,чёрный,2.0,245,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2490000,volvo,xc60,2016,57665,внедорожник 5 дв.,красный,2.4,190,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3900000,volvo,v60_cross_country,2020,8000,универсал 5 дв.,белый,2.0,250,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1190000,volvo,xc70,2008,164400,универсал 5 дв.,коричневый,2.4,185,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2240500,volvo,xc70,2016,89918,универсал 5 дв.,чёрный,2.4,181,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
550000,volvo,xc90,2004,319000,внедорожник 5 дв.,серебристый,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1320000,volvo,xc90,2010,175508,внедорожник 5 дв.,чёрный,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
370000,volvo,s60,2001,218000,седан,чёрный,2.4,200,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
4749000,volvo,xc60,2020,11900,внедорожник 5 дв.,зелёный,2.0,249,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
53000,volvo,850,1994,310000,седан,пурпурный,2.4,170,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
480000,volvo,xc90,2004,360000,внедорожник 5 дв.,серебристый,2.9,272,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
900000,volvo,xc90,2006,202000,внедорожник 5 дв.,коричневый,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1650000,volvo,xc60,2013,175000,внедорожник 5 дв.,чёрный,2.4,163,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
90000,volvo,v40,1998,100000,универсал 5 дв.,чёрный,2.0,140,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
470000,volvo,s40,2006,320000,седан,золотистый,2.4,140,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
150000,volvo,940,1991,360000,седан,серебристый,2.3,116,Бензин,механическая,задний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
3500000,volvo,v60,2016,44000,универсал 5 дв.,чёрный,2.0,367,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
850000,volvo,xc90,2005,211686,внедорожник 5 дв.,коричневый,2.9,272,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1770000,volvo,xc60,2014,118000,внедорожник 5 дв.,белый,2.4,181,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
