cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
150000,mitsubishi,legnum,1998,300000,универсал 5 дв.,красный,2.4,165,Бензин,автоматическая,передний,Правый,Не требует ремонта,3 или более,Оригинал,Растаможен
545000,mitsubishi,galant,2008,168215,седан,серебристый,2.4,158,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
499000,mitsubishi,lancer,2008,201000,седан,чёрный,2.0,150,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1699000,mitsubishi,pajero,2012,116522,внедорожник 5 дв.,серый,3.0,178,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
510000,mitsubishi,outlander,2007,232668,внедорожник 5 дв.,серебристый,2.0,136,Бензин,механическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1015000,mitsubishi,outlander,2012,140000,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
389000,mitsubishi,lancer,2008,124000,универсал 5 дв.,серебристый,1.6,98,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1599990,mitsubishi,outlander,2015,92003,внедорожник 5 дв.,серебристый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1690000,mitsubishi,pajero_sport,2014,136900,внедорожник 5 дв.,белый,2.5,178,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1078000,mitsubishi,asx,2013,63180,внедорожник 5 дв.,серый,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
620000,mitsubishi,lancer,2008,81722,седан,синий,1.8,143,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1759000,mitsubishi,outlander,2016,83200,внедорожник 5 дв.,серебристый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
599000,mitsubishi,lancer,2011,119800,седан,синий,1.5,109,Бензин,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
525000,mitsubishi,outlander,2006,146000,внедорожник 5 дв.,серебристый,2.0,136,Бензин,механическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1590000,mitsubishi,pajero,2012,116926,внедорожник 5 дв.,чёрный,3.0,178,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
940000,mitsubishi,asx,2013,147802,внедорожник 5 дв.,белый,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1459000,mitsubishi,outlander,2016,110393,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1039000,mitsubishi,asx,2014,85205,внедорожник 5 дв.,белый,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
749000,mitsubishi,asx,2010,193873,внедорожник 5 дв.,чёрный,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
