cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
1570000,skoda,rapid,2020,7400,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1119000,skoda,octavia,2016,97000,лифтбек,серый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1789000,skoda,octavia,2018,75463,лифтбек,белый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1670000,skoda,yeti,2017,39500,внедорожник 5 дв.,серебристый,1.8,152,Бензин,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1849000,skoda,octavia,2018,28255,лифтбек,коричневый,1.8,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
279000,skoda,octavia,2003,386000,лифтбек,серебристый,1.6,102,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
320000,skoda,fabia,2009,110576,хэтчбек 5 дв.,оранжевый,1.4,86,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2260100,skoda,octavia,2021,19,лифтбек,серый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1549000,skoda,octavia,2018,100972,лифтбек,коричневый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
769000,skoda,octavia,2013,84694,лифтбек,серебристый,1.4,122,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1369000,skoda,yeti,2017,126585,внедорожник 5 дв.,белый,1.8,152,Бензин,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1349000,skoda,octavia,2013,65768,лифтбек,чёрный,1.8,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1175000,skoda,rapid,2018,89000,лифтбек,белый,1.4,125,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
575000,skoda,yeti,2011,183000,внедорожник 5 дв.,синий,1.2,105,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1458000,skoda,octavia,2015,52802,лифтбек,белый,1.8,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
995000,skoda,rapid,2015,71755,лифтбек,синий,1.4,122,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1350000,skoda,rapid,2019,12500,лифтбек,белый,1.6,90,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
800000,skoda,rapid,2016,83000,лифтбек,белый,1.6,90,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1835000,skoda,octavia,2018,21159,лифтбек,серый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
625000,skoda,yeti,2011,186000,внедорожник 5 дв.,голубой,1.2,105,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1733000,skoda,octavia,2020,37999,лифтбек,коричневый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2599000,skoda,kodiaq,2020,188,внедорожник 5 дв.,белый,1.4,125,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
720000,skoda,rapid,2014,104000,лифтбек,чёрный,1.6,105,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1520000,skoda,octavia,2018,56000,лифтбек,серый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1219000,skoda,rapid,2019,29153,лифтбек,чёрный,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1377000,skoda,yeti,2015,92116,внедорожник 5 дв.,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
