cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
1345000,mercedes,e_klasse,2014,257145,седан,чёрный,2.1,170,Дизель,автоматическая,задний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1399000,mercedes,c_klasse,2013,138208,седан,белый,1.6,156,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1095000,mercedes,e_klasse,2009,187000,седан,серебристый,1.8,184,Бензин,автоматическая,задний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1229000,mercedes,viano,2009,184000,минивэн,синий,3.0,204,Дизель,автоматическая,задний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1050000,mercedes,glk_klasse,2010,145000,внедорожник 5 дв.,бежевый,3.0,231,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1145000,mercedes,e_klasse,2010,137561,седан,чёрный,3.5,272,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1389000,mercedes,glk_klasse,2012,193219,внедорожник 5 дв.,серый,3.5,249,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1239000,mercedes,e_klasse,2012,179626,седан,чёрный,3.5,252,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1039000,mercedes,b_klasse,2013,65706,хэтчбек 5 дв.,чёрный,1.6,156,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1499000,mercedes,cl_klasse,2011,189581,купе-хардтоп,чёрный,4.7,435,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1599000,mercedes,cla_klasse,2014,95296,седан,белый,1.6,156,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
16000000,mercedes,sls_amg,2010,32589,купе,красный,6.2,571,Бензин,роботизированная,задний,Левый,Не требует ремонта,1 владелец,Дубликат,Растаможен
1397000,mercedes,glk_klasse,2012,89281,внедорожник 5 дв.,серебристый,3.5,306,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1500000,mercedes,s_klasse,2011,155866,седан,чёрный,3.5,306,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен
1760000,mercedes,g_klasse_amg,2001,300000,внедорожник 5 дв.,чёрный,5.4,354,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
990000,mercedes,m_klasse,2008,140060,внедорожник 5 дв.,серебристый,5.5,388,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
575000,mercedes,m_klasse,2006,165662,внедорожник 5 дв.,чёрный,3.5,272,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
