cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
1979000,nissan,x_trail,2017,25146,внедорожник 5 дв.,серебристый,2.0,144,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
160000,nissan,primera,2000,137000,универсал 5 дв.,серый,1.8,125,Бензин,автоматическая,передний,Правый,Не требует ремонта,3 или более,Оригинал,Растаможен
949000,nissan,qashqai,2012,76122,внедорожник 5 дв.,чёрный,2.0,141,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
650000,nissan,note,2015,87000,хэтчбек 5 дв.,серый,1.2,79,Бензин,вариатор,передний,Правый,Не требует ремонта,3 или более,Оригинал,Растаможен
1460000,nissan,qashqai,2015,119000,внедорожник 5 дв.,коричневый,2.0,144,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1500000,nissan,x_trail,2017,119047,внедорожник 5 дв.,серебристый,2.0,144,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1283000,nissan,x_trail,2013,116544,внедорожник 5 дв.,красный,2.0,141,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1283000,nissan,x_trail,2013,116544,внедорожник 5 дв.,красный,2.0,141,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3249000,nissan,murano,2019,19616,внедорожник 5 дв.,серый,3.5,249,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2070000,nissan,qashqai,2021,17175,внедорожник 5 дв.,белый,2.0,144,Бензин,вариатор,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
888000,nissan,x_trail,2008,99904,внедорожник 5 дв.,серебристый,2.0,141,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
685000,nissan,qashqai,2008,169083,внедорожник 5 дв.,серый,2.0,141,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
535000,nissan,leaf,2012,69620,хэтчбек 5 дв.,серый,109 л.с. ,80кВт,Электро,автоматическая,передний,Правый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2400000,nissan,silvia,2000,157000,купе,белый,2.0,250,Бензин,механическая,задний,Правый,Не требует ремонта,3 или более,Оригинал,Растаможен
1149000,nissan,x_trail,2012,191901,внедорожник 5 дв.,серый,2.0,141,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
800000,nissan,sentra,2014,131000,седан,белый,1.6,117,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
885000,nissan,qashqai,2010,134000,внедорожник 5 дв.,серебристый,1.6,114,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1128000,nissan,note,2017,73000,хэтчбек 5 дв.,белый,1.2,80,Гибрид,автоматическая,передний,Правый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1811000,nissan,x_trail,2017,43000,внедорожник 5 дв.,белый,2.0,144,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2650000,nissan,x_trail,2021,1540,внедорожник 5 дв.,чёрный,2.5,171,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
849000,nissan,qashqai,2012,125188,внедорожник 5 дв.,белый,1.6,117,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
795500,nissan,almera,2013,75121,седан,серебристый,1.6,102,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1549000,nissan,qashqai,2017,33558,внедорожник 5 дв.,серый,2.0,144,Бензин,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
690000,nissan,tiida,2010,88650,седан,коричневый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
325000,nissan,tiida,2008,143000,седан,серебристый,1.5,109,Бензин,автоматическая,полный,Правый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1345000,nissan,x_trail,2014,106500,внедорожник 5 дв.,серебристый,2.0,141,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
539000,nissan,almera_classic,2007,138583,седан,чёрный,1.6,107,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1650000,nissan,murano,2015,90300,внедорожник 5 дв.,серый,3.5,249,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1174000,nissan,juke_nismo,2013,81305,внедорожник 5 дв.,белый,1.6,200,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1440000,nissan,x_trail,2014,138297,внедорожник 5 дв.,чёрный,2.0,147,Бензин,вариатор,полный,Правый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1070000,nissan,juke,2014,124000,внедорожник 5 дв.,жёлтый,1.6,117,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1862000,nissan,x_trail,2018,40392,внедорожник 5 дв.,белый,2.0,144,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
779000,nissan,note,2013,106444,хэтчбек 5 дв.,красный,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1310000,nissan,serena,2017,12321,минивэн,чёрный,2.0,150,Гибрид,вариатор,передний,Правый,Не требует ремонта,1 владелец,Оригинал,Растаможен
865000,nissan,x_trail,2007,236956,внедорожник 5 дв.,серый,2.5,169,Бензин,механическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
365000,nissan,almera_classic,2012,141000,седан,серебристый,1.6,107,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
996000,nissan,pathfinder,2007,296898,внедорожник 5 дв.,чёрный,2.5,174,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
379470,nissan,note,2007,173830,хэтчбек 5 дв.,серый,1.4,88,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
