cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
2095000,infiniti,qx56,2011,100000,внедорожник 5 дв.,чёрный,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1754755,infiniti,fx,2013,105470,внедорожник 5 дв.,белый,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2320000,infiniti,qx80,2015,143000,внедорожник 5 дв.,чёрный,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3150000,infiniti,q60,2017,38000,купе,красный,3.0,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
671000,infiniti,qx56,2004,190000,внедорожник 5 дв.,чёрный,5.6,320,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1400000,infiniti,fx,2010,202000,внедорожник 5 дв.,белый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1400000,infiniti,fx,2013,170000,внедорожник 5 дв.,коричневый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2177000,infiniti,qx80,2014,123000,внедорожник 5 дв.,белый,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1100000,infiniti,m,2010,291000,седан,белый,3.7,333,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1249000,infiniti,ex,2011,185000,внедорожник 5 дв.,белый,2.5,222,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2650000,infiniti,q60,2017,110000,купе,синий,3.0,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2097000,infiniti,q50,2017,43350,седан,белый,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2740000,infiniti,qx80,2014,99000,внедорожник 5 дв.,белый,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2429000,infiniti,qx70,2015,46134,внедорожник 5 дв.,коричневый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1100000,infiniti,m,2012,188000,седан,белый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
750000,infiniti,m,2007,276000,седан,чёрный,3.5,280,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1340000,infiniti,fx,2011,281000,внедорожник 5 дв.,серебристый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1650000,infiniti,q50,2014,130000,седан,белый,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1510000,infiniti,q50,2014,95000,седан,серый,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2039000,infiniti,qx70,2014,107997,внедорожник 5 дв.,чёрный,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1420000,infiniti,ex,2013,118236,внедорожник 5 дв.,белый,2.5,222,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2650000,infiniti,qx70,2015,44000,внедорожник 5 дв.,белый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
5929000,infiniti,qx80,2019,55156,внедорожник 5 дв.,бежевый,5.6,405,Бензин,автоматическая,задний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1750000,infiniti,fx,2013,175000,внедорожник 5 дв.,белый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
